Date,finbert_score,lm_score,CP,Returns,Signal_FinBERT,Signal_Dictionary,Strat_FinBERT,Strat_Dictionary,Cum_BuyHold,Cum_FinBERT,Cum_Dictionary,Strat_Combined
2016-04-19,0.047781901700156074,0.008503401360544218,2100.8,0.00307975662601835,1,-1,0.00307975662601835,-0.00307975662601835,0.3727152094293055,0.3877262979411555,0.04554570426047143,0.00307975662601835
2016-04-20,0.0,0.0,2102.4,0.0007613247417596009,1,1,0.0007613247417596009,0.0007613247417596009,0.37347653417106513,0.3884876226829151,0.04630702900223103,0.0007613247417596009
2016-04-21,0.3675937533378601,0.0,2091.48,-0.005207599968700849,-1,-1,0.005207599968700849,0.005207599968700849,0.3682689342023643,0.39369522265161594,0.051514628970931876,-0.0031158637901415693
2016-04-22,-0.07623708248138428,0.0,2091.58,4.781188891334172e-05,1,-1,4.781188891334172e-05,-4.781188891334172e-05,0.3683167460912776,0.3937430345405293,0.051466817082018536,4.781188891334172e-05
2016-04-25,0.0,0.0,2087.79,-0.0018136709785938731,-1,-1,0.0018136709785938731,0.0018136709785938731,0.36650307511268376,0.39555670551912314,0.05328048806061241,-0.00108714921470223
2016-04-26,-0.051053643226623535,0.13095238095238096,2091.7,0.0018710422279640288,-1,-1,-0.0018710422279640288,-0.0018710422279640288,0.3683741173406478,0.3936856632911591,0.051409445832648386,0.0011237447540990732
2016-04-27,0.0,0.0,2095.15,0.0016480173786207935,-1,1,-0.0016480173786207935,0.0016480173786207935,0.3700221347192686,0.3920376459125383,0.05305746321126918,0.0009896789618922212
2016-04-29,-0.2692195177078247,0.0,2065.3,-0.014349655544890571,-1,-1,0.014349655544890571,0.014349655544890571,0.355672479174378,0.4063873014574289,0.06740711875615975,-0.008543522912674142
2016-05-02,-0.7212860882282257,-0.07142857142857142,2081.43,0.007779663181895582,-1,-1,-0.007779663181895582,-0.007779663181895582,0.3634521423562736,0.3986076382755333,0.05962745557426417,0.004687105067613336
2016-05-03,-0.951165646314621,-0.1,2063.37,-0.008714589025124732,-1,-1,0.008714589025124732,0.008714589025124732,0.35473755333114887,0.40732222730065804,0.0683420445993889,-0.005204366578729688
2016-05-04,-0.34834901988506317,-0.041666666666666664,2051.12,-0.0059545830446672615,-1,-1,0.0059545830446672615,0.0059545830446672615,0.3487829702864816,0.4132768103453253,0.07429662764405616,-0.0035613765377611175
2016-05-05,-0.05702477693557739,-0.1125,2050.63,-0.00023892241230235656,-1,-1,0.00023892241230235656,0.00023892241230235656,0.34854404787417925,0.41351573275762765,0.07453555005635852,-0.00014333517878154414
2016-05-06,-0.6120419899622599,0.0,2057.14,0.0031696056255198523,-1,-1,-0.0031696056255198523,-0.0031696056255198523,0.35171365349969913,0.4103461271321078,0.07136594443083867,0.0019049741477728526
2016-05-09,0.0,0.0,2058.69,0.0007531895502368042,-1,-1,-0.0007531895502368042,-0.0007531895502368042,0.3524668430499359,0.409592937581871,0.07061275488060187,0.00045209520969112207
2016-05-10,-0.5014435847600301,0.041666666666666664,2084.39,0.012406388310731433,-1,-1,-0.012406388310731433,-0.012406388310731433,0.36487323136066735,0.39718654927113956,0.05820636656987044,0.007492842579841194
2016-05-11,0.0,0.0,2064.46,-0.009607555492817648,-1,1,0.009607555492817648,-0.009607555492817648,0.3552656758678497,0.4067941047639572,0.048598811077052786,-0.005734882108255234
2016-05-12,-0.31524403889973956,0.0,2064.11,-0.00016955023208444766,-1,-1,0.00016955023208444766,0.00016955023208444766,0.35509612563576526,0.40696365499604165,0.04876836130913723,-0.00010172093949676017
2016-05-13,-0.29682769775390627,-0.06666666666666667,2046.61,-0.008514374961630291,-1,-1,0.008514374961630291,0.008514374961630291,0.346581750674135,0.4154780299576719,0.05728273627076752,-0.00508534768220295
2016-05-16,0.0,0.041666666666666664,2066.66,0.009749011760057352,-1,-1,-0.009749011760057352,-0.009749011760057352,0.35633076243419237,0.40572901819761453,0.04753372451071017,0.005879702328407786
2016-05-17,-0.27283891042073566,-0.05555555555555555,2047.21,-0.009455886999175739,-1,1,0.009455886999175739,-0.009455886999175739,0.3468748754350166,0.4151849051967903,0.03807783751153443,-0.005644811529213185
2016-05-18,-0.18950650691986085,0.0,2047.6300000000003,0.00020513622093808805,-1,-1,-0.00020513622093808805,-0.00020513622093808805,0.3470800116559547,0.4149797689758522,0.03787270129059634,0.00012309519733594995
2016-05-19,0.0,0.0,2040.04,-0.003713611286012847,-1,-1,0.003713611286012847,0.003713611286012847,0.34336640036994187,0.41869338026186503,0.041586312576609184,-0.0022237471246006274
2016-05-20,0.21107015013694763,0.03125,2052.32,0.006001445062372705,-1,-1,-0.006001445062372705,-0.006001445062372705,0.3493678454323146,0.4126919351994923,0.03558486751423648,0.0036123649248677578
2016-05-23,-0.034782934188842776,0.0,2048.04,-0.002087622332874619,1,1,-0.002087622332874619,-0.002087622332874619,0.34728022309943996,0.4106043128666177,0.03349724518136186,-0.002087622332874619
2016-05-24,0.0,0.0,2076.06,0.013588628383570183,-1,-1,-0.013588628383570183,-0.013588628383570183,0.3608688514830101,0.3970156844830475,0.019908616797791677,0.008211944277917594
2016-05-25,0.0036757162639072965,0.0,2090.54,0.0069505391897537305,-1,-1,-0.0069505391897537305,-0.0069505391897537305,0.36781939067276387,0.3900651452932938,0.012958077608037947,0.004185739742694247
2016-05-26,-0.26796120405197144,0.0,2090.1,-0.00021049408780701167,1,-1,-0.00021049408780701167,0.00021049408780701167,0.3676088965849569,0.3898546512054868,0.013168571695844958,-0.00021049408780701167
2016-05-27,0.0,0.25,2099.06,0.004277713748401147,-1,-1,-0.004277713748401147,-0.004277713748401147,0.371886610333358,0.38557693745708566,0.008890857947443811,0.002572473858196588
2016-05-31,0.0,-0.05555555555555555,2096.95,-0.001005717421002286,-1,1,0.001005717421002286,-0.001005717421002286,0.3708808929123557,0.38658265487808796,0.007885140526441525,-0.0006031066527791075
2016-06-01,-0.7211395502090454,-0.06696428571428571,2099.33,0.0011343381543654862,-1,-1,-0.0011343381543654862,-0.0011343381543654862,0.3720152310667212,0.3854483167237225,0.006750802372076039,0.0006810144571757905
2016-06-02,-0.23997955520947775,-0.018518518518518517,2105.26,0.0028207287425610055,-1,-1,-0.0028207287425610055,-0.0028207287425610055,0.3748359598092822,0.3826275879811615,0.003930073629515033,0.0016949804564912472
2016-06-03,-0.929118275642395,-0.13392857142857142,2099.13,-0.002916001771314822,-1,-1,0.002916001771314822,0.002916001771314822,0.37191995803796735,0.3855435897524763,0.0068460754008298555,-0.001746876907505211
2016-06-07,0.0,0.0,2112.13,0.006173943804952091,-1,-1,-0.006173943804952091,-0.006173943804952091,0.3780939018429194,0.37936964594752426,0.0006721315958777641,0.0037165337926716472
2016-06-08,0.2982189655303955,0.0,2119.12,0.003303991188786806,-1,-1,-0.003303991188786806,-0.003303991188786806,0.38139789303170624,0.37606565475873743,-0.002631859592909042,0.001985883331631689
2016-06-09,-0.9560346901416779,0.0,2115.48,-0.0017191710652795132,1,-1,-0.0017191710652795132,0.0017191710652795132,0.3796787219664267,0.3743464836934579,-0.0009126885276295289,-0.0017191710652795132
2016-06-10,0.0,-0.05555555555555555,2096.07,-0.009217574255820173,-1,-1,0.009217574255820173,0.009217574255820173,0.37046114771060656,0.38356405794927806,0.008304885728190645,-0.005503255903863446
2016-06-13,-0.06468597650527955,-0.05,2079.06,-0.008148294359401813,-1,-1,0.008148294359401813,0.008148294359401813,0.3623128533512048,0.39171235230867985,0.01645318008759246,-0.00486766104491526
2016-06-14,0.23602864146232605,0.0,2075.32,-0.00180050982836035,-1,-1,0.00180050982836035,0.00180050982836035,0.36051234352284445,0.3935128621370402,0.01825368991595281,-0.0010792677624358415
2016-06-15,0.0,-0.17142857142857143,2071.5,-0.0018423761246134855,1,-1,-0.0018423761246134855,0.0018423761246134855,0.358669967398231,0.3916704860124267,0.020096066040566296,-0.0018423761246134855
2016-06-16,-0.15110862255096436,-0.025,2077.99,0.0031280978105988734,-1,-1,-0.0031280978105988734,-0.0031280978105988734,0.36179806520882984,0.38854238820182785,0.016967968229967424,0.001879985967588557
2016-06-17,-0.37638503313064575,-0.022727272727272728,2071.22,-0.0032632746994190635,-1,-1,0.0032632746994190635,0.0032632746994190635,0.3585347905094108,0.3918056629012469,0.020231242929386488,-0.001954552703349501
2016-06-20,0.0,-0.16666666666666666,2083.25,0.005791368633679743,-1,-1,-0.005791368633679743,-0.005791368633679743,0.3643261591430905,0.38601429426756717,0.014439874295706746,0.0034855291063649613
2016-06-21,0.0,0.037037037037037035,2088.9,0.0027084373542945453,-1,-1,-0.0027084373542945453,-0.0027084373542945453,0.36703459649738507,0.3833058569132726,0.0117314369414122,0.0016274072722212666
2016-06-22,-0.05564642325043678,0.002881493506493509,2085.45,-0.0016529523329488472,-1,1,0.0016529523329488472,-0.0016529523329488472,0.36538164416443625,0.38495880924622145,0.010078484608463353,-0.0009908965012008753
2016-06-23,0.0,0.041666666666666664,2113.32,0.013275511311332405,-1,1,-0.013275511311332405,0.013275511311332405,0.37865715547576867,0.371683297934889,0.023353995919795756,0.00802140399597844
2016-06-24,-0.460269292195638,0.0,2037.41,-0.03658077723471934,-1,1,0.03658077723471934,-0.03658077723471934,0.3420763782410493,0.4082640751696084,-0.013226781314923587,-0.02151398553606037
2016-06-27,-0.2443784773349762,-0.014790764790764792,2000.54,-0.01826224926163297,-1,-1,0.01826224926163297,0.01826224926163297,0.32381412897941636,0.42652632443124133,0.005035467946709383,-0.010849846409554272
2016-06-28,0.0,-0.25,2036.09,0.0176141579169895,-1,-1,-0.0176141579169895,-0.0176141579169895,0.34142828689640586,0.40891216651425183,-0.012578689970280117,0.01066707842671122
2016-06-29,0.2897152105967204,-0.020833333333333332,2070.77,0.01688921675245215,-1,-1,-0.01688921675245215,-0.01688921675245215,0.358317503648858,0.3920229497617997,-0.02946790672273227,0.010224192386694806
2016-06-30,0.0,0.08333333333333333,2098.86,0.013473821400287618,1,-1,0.013473821400287618,-0.013473821400287618,0.37179132504914564,0.4054967711620873,-0.042941728123019884,0.013473821400287618
2016-07-01,-0.8711920380592346,-0.25,2102.95,0.0019467806929598444,-1,1,-0.0019467806929598444,0.0019467806929598444,0.3737381057421055,0.4035499904691275,-0.04099494743006004,0.0011692802570480324
2016-07-05,0.0,-0.05555555555555555,2088.55,-0.006871075583428663,-1,-1,0.006871075583428663,0.006871075583428663,0.36686703015867683,0.4104210660525561,-0.034123871846631376,-0.0041074960808509305
2016-07-06,0.0,0.0,2099.73,0.005338719739026071,-1,-1,-0.005338719739026071,-0.005338719739026071,0.3722057498977029,0.4050823463135301,-0.039462591585657444,0.003212332987120869
2016-07-07,-0.35802011489868163,-0.051515151515151514,2097.9,-0.0008719206389974177,-1,-1,0.0008719206389974177,0.0008719206389974177,0.37133382925870545,0.4059542669525275,-0.03859067094666003,-0.000522909019955896
2016-07-08,0.2690137028694153,0.041666666666666664,2129.9,0.015138185866623861,-1,-1,-0.015138185866623861,-0.015138185866623861,0.3864720151253293,0.39081608108590365,-0.05372885681328389,0.009155800407884192
2016-07-11,0.17096270124117532,0.023809523809523808,2137.16,0.003402814586803249,1,1,0.003402814586803249,0.003402814586803249,0.38987482971213255,0.3942188956727069,-0.05032604222648064,0.003402814586803249
2016-07-12,0.4375523775815964,0.03125,2152.14,0.006984851096364438,1,1,0.006984851096364438,0.006984851096364438,0.396859680808497,0.40120374676907133,-0.043341191130116204,0.006984851096364438
2016-07-13,0.27107242743174237,0.0,2152.43,0.00013474052016275426,1,1,0.00013474052016275426,0.00013474052016275426,0.39699442132865975,0.4013384872892341,-0.04320645060995345,0.00013474052016275426
2016-07-14,0.3387290477752686,0.09166666666666666,2163.75,0.005245391042533612,1,-1,0.005245391042533612,-0.005245391042533612,0.4022398123711934,0.40658387833176773,-0.04845184165248706,0.005245391042533612
2016-07-15,0.0,0.0,2161.74,-0.0009293745423876834,1,1,-0.0009293745423876834,-0.0009293745423876834,0.4013104378288057,0.40565450378938006,-0.04938121619487474,-0.0009293745423876834
2016-07-18,0.0,-0.08333333333333333,2166.89,0.0023795068786033225,-1,-1,-0.0023795068786033225,-0.0023795068786033225,0.40368994470740904,0.40327499691077673,-0.051760723073478065,0.0014295142597254165
2016-07-19,-0.022362136840820314,-0.023095238095238092,2163.78,-0.0014362676143070065,-1,-1,0.0014362676143070065,0.0014362676143070065,0.40225367709310206,0.4047112645250837,-0.05032445545917106,-0.0008611000726332747
2016-07-20,-0.10377880185842514,-0.041666666666666664,2173.02,0.0042612128673701335,-1,-1,-0.0042612128673701335,-0.0042612128673701335,0.4065148899604722,0.4004500516577136,-0.054585668326541194,0.0025625283571163748
2016-07-21,0.4643781781196594,0.0,2165.17,-0.0036190247858399653,-1,-1,0.0036190247858399653,0.0036190247858399653,0.4028958651746322,0.40406907644355355,-0.050966643540701226,-0.0021672176547098744
2016-07-22,0.023016110062599182,0.010416666666666664,2175.03,0.004543577237250907,1,-1,0.004543577237250907,-0.004543577237250907,0.4074394424118831,0.40861265368080446,-0.05551022077795213,0.004543577237250907
2016-07-25,0.0,0.0,2168.48,-0.0030159962634030003,1,1,-0.0030159962634030003,-0.0030159962634030003,0.40442344614848014,0.4055966574174015,-0.05852621704135513,-0.0030159962634030003
2016-07-26,0.0,0.041666666666666664,2169.18,0.00032275466775932843,-1,-1,-0.00032275466775932843,-0.00032275466775932843,0.40474620081623947,0.40527390274964215,-0.05884897170911446,0.0001936861309362058
2016-07-27,-0.194130277633667,-0.03333333333333333,2166.58,-0.0011993285198676762,-1,1,0.0011993285198676762,-0.0011993285198676762,0.40354687229637176,0.40647323126950985,-0.06004830022898214,-0.0007191366066514149
2016-07-28,0.01032703263419015,-0.017857142857142856,2170.06,0.0016049295062452703,-1,-1,-0.0016049295062452703,-0.0016049295062452703,0.405151801802617,0.4048683017632646,-0.06165322973522741,0.0009637814302172053
2016-07-29,-0.05699463685353597,0.0,2173.6,0.0016299621902952422,1,-1,0.0016299621902952422,-0.0016299621902952422,0.40678176399291227,0.40649826395355987,-0.06328319192552265,0.0016299621902952422
2016-08-01,0.30863678455352783,0.08928571428571429,2170.84,-0.0012705897060663312,-1,-1,0.0012705897060663312,0.0012705897060663312,0.40551117428684597,0.4077688536596262,-0.062012602219456314,-0.0007618369536459687
2016-08-02,0.030386000871658325,0.0,2157.03,-0.006381913907791874,1,1,-0.006381913907791874,-0.006381913907791874,0.3991292603790541,0.4013869397518343,-0.06839451612724819,-0.006381913907791874
2016-08-03,-0.12234797080357869,-0.06944444444444443,2163.79,0.0031290382452996857,1,-1,0.0031290382452996857,-0.0031290382452996857,0.4022582986243538,0.404515977997134,-0.07152355437254787,0.0031290382452996857
2016-08-04,-0.2986602783203125,-0.041666666666666664,2164.25,0.00021256735230357668,-1,-1,-0.00021256735230357668,-0.00021256735230357668,0.4024708659766574,0.40430341064483044,-0.07173612172485144,0.000127554869314093
2016-08-05,0.3832226097583771,0.0,2182.87,0.00856664360432463,-1,-1,-0.00856664360432463,-0.00856664360432463,0.411037509580982,0.3957367670405058,-0.08030276532917607,0.005163389677607491
2016-08-08,-0.34711045026779175,0.06349206349206349,2180.89,-0.0009074743505047164,1,-1,-0.0009074743505047164,0.0009074743505047164,0.4101300352304773,0.3948292926900011,-0.07939529097867136,-0.0009074743505047164
2016-08-09,-0.27848196029663086,-0.06857142857142857,2181.74,0.0003896732066463202,-1,1,-0.0003896732066463202,0.0003896732066463202,0.41051970843712365,0.39443961948335476,-0.07900561777202504,0.0002338525068806061
2016-08-11,0.05650793015956879,-0.041666666666666664,2185.79,0.0018545956917707053,-1,-1,-0.0018545956917707053,-0.0018545956917707053,0.41237430412889436,0.39258502379158405,-0.08086021346379575,0.001113857246668198
2016-08-12,-0.46973922848701477,0.0,2184.05,-0.0007963678724891165,1,-1,-0.0007963678724891165,0.0007963678724891165,0.41157793625640526,0.39178865591909495,-0.08006384559130664,-0.0007963678724891165
2016-08-15,-0.4748764932155609,-0.0625,2190.15,0.0027890832400516256,-1,-1,-0.0027890832400516256,-0.0027890832400516256,0.4143670194964569,0.38899957267904334,-0.08285292883135827,0.001675936442477121
2016-08-16,0.0,0.0,2178.15,-0.0054941419708265955,-1,-1,0.0054941419708265955,0.0054941419708265955,0.4088728775256303,0.39449371464986993,-0.07735878686053167,-0.003286804559982343
2016-08-17,0.0,0.03333333333333333,2182.22,0.0018668145969237696,-1,-1,-0.0018668145969237696,-0.0018668145969237696,0.41073969212255407,0.39262690005294615,-0.07922560145745544,0.0011212031244152423
2016-08-19,0.04304883309773037,0.013888888888888886,2183.87,0.0007558250418795726,-1,1,-0.0007558250418795726,0.0007558250418795726,0.41149551716443367,0.39187107501106655,-0.07846977641557587,0.0004536777767392966
2016-08-22,0.0,-0.041666666666666664,2182.64,-0.0005633790063612297,1,1,-0.0005633790063612297,-0.0005633790063612297,0.41093213815807245,0.39130769600470533,-0.0790331554219371,-0.0005633790063612297
2016-08-29,0.0,0.0,2180.38,-0.0010359797581167667,-1,-1,0.0010359797581167667,0.0010359797581167667,0.4098961583999557,0.3923436757628221,-0.07799717566382033,-0.0006212442712469053
2016-08-30,0.0,0.0,2176.12,-0.0019556990050680497,-1,-1,0.0019556990050680497,0.0019556990050680497,0.40794045939488766,0.3942993747678901,-0.07604147665875229,-0.0011721945227777372
2016-08-31,-0.22000622749328613,0.0,2170.95,-0.0023786147623904054,-1,-1,0.0023786147623904054,0.0023786147623904054,0.4055618446324972,0.39667798953028055,-0.07366286189636188,-0.0014253566360877892
2016-09-01,0.0,0.0,2170.86,-4.145736456113779e-05,-1,-1,4.145736456113779e-05,4.145736456113779e-05,0.4055203872679361,0.3967194468948417,-0.07362140453180074,-2.4873868739403173e-05
2016-09-02,-0.16887845595677695,-0.05555555555555555,2179.98,0.004192300041961849,-1,-1,-0.004192300041961849,-0.004192300041961849,0.40971268730989796,0.3925271468528798,-0.07781370457376259,0.0025209947168090877
2016-09-06,-0.3010091384251912,-0.10000000000000002,2186.48,0.0029772423433708003,-1,-1,-0.0029772423433708003,-0.0029772423433708003,0.4126899296532688,0.389549904509509,-0.08079094691713339,0.0017891784994492927
2016-09-07,-0.0019266264779227121,0.0,2186.16,-0.00014636466783063686,-1,-1,0.00014636466783063686,0.00014636466783063686,0.41254356498543815,0.3896962691773396,-0.08064458224930275,-8.7811945059876e-05
2016-09-08,-0.4094235897064209,-0.1125,2181.3,-0.0022255507805430696,-1,-1,0.0022255507805430696,0.0022255507805430696,0.41031801420489505,0.3919218199578827,-0.07841903146875968,-0.0013337440728286006
2016-09-09,-0.09743299086888631,-0.044444444444444446,2127.81,-0.024827747563078314,-1,-1,0.024827747563078314,0.024827747563078314,0.38549026664181674,0.41674956752096104,-0.05359128390568137,-0.014697434741942893
2016-09-12,0.2701255877812703,0.037037037037037035,2159.04,0.014570396678017971,-1,-1,-0.014570396678017971,-0.014570396678017971,0.4000606633198347,0.4021791708429431,-0.06816168058369934,0.008809777146284782
2016-09-13,-0.43933698534965515,0.0,2127.02,-0.014941739368126835,1,1,-0.014941739368126835,-0.014941739368126835,0.3851189239517079,0.38723743147481626,-0.08310341995182617,-0.014941739368126835
2016-09-14,-0.2068581223487854,-0.02857142857142857,2125.77,-0.000587849405212359,-1,-1,0.000587849405212359,0.000587849405212359,0.38453107454649554,0.3878252808800286,-0.0825155705466138,-0.00035259903570936693
2016-09-15,0.0,0.0,2147.26,0.010058521089340135,-1,-1,-0.010058521089340135,-0.010058521089340135,0.3945895956358357,0.37776675979068847,-0.09257409163595394,0.006067358070187693
2016-09-16,0.4272347390651703,0.0625,2139.16,-0.0037793821611113664,-1,-1,0.0037793821611113664,0.0037793821611113664,0.39081021347472433,0.3815461419517998,-0.08879470947484257,-0.002263051592458066
2016-09-19,0.11264243721961975,0.020833333333333332,2139.12,-1.869910337847447e-05,1,1,-1.869910337847447e-05,-1.869910337847447e-05,0.39079151437134585,0.3815274428484213,-0.08881340857822104,-1.869910337847447e-05
2016-09-20,0.0,0.0,2139.76,0.0002991437033863788,1,1,0.0002991437033863788,0.0002991437033863788,0.39109065807473226,0.38182658655180773,-0.08851426487483466,0.0002991437033863788
2016-09-21,0.0,-0.0625,2163.12,0.010857950722306076,-1,-1,-0.010857950722306076,-0.010857950722306076,0.4019486087970383,0.3709686358295017,-0.09937221559714074,0.00655233307358147
2016-09-22,0.0,0.0,2177.18,0.006478837490987623,-1,-1,-0.006478837490987623,-0.006478837490987623,0.4084274462880259,0.3644897983385141,-0.10585105308812837,0.0039006997998772175
2016-09-23,-0.028257519006729126,0.0,2164.69,-0.005753297289882613,-1,-1,0.005753297289882613,0.005753297289882613,0.4026741489981433,0.3702430956283967,-0.10009775579824576,-0.0034413618560114856
2016-09-26,-0.894196629524231,0.0,2146.1,-0.008624922689932854,-1,-1,0.008624922689932854,0.008624922689932854,0.39404922630821043,0.37886801831832956,-0.0914728331083129,-0.005151066893185428
2016-09-28,-0.47646409273147583,-0.03125,2171.37,0.01170606330361146,-1,-1,-0.01170606330361146,-0.01170606330361146,0.4057552896118219,0.3671619550147181,-0.10317889641192436,0.0070672829558661365
2016-09-29,-0.23701302707195282,-0.022727272727272728,2151.13,-0.009365019283515956,-1,-1,0.009365019283515956,0.009365019283515956,0.3963902703283059,0.37652697429823406,-0.09381387712840841,-0.0055908412591570925
2016-09-30,0.09018244594335556,0.041666666666666664,2168.27,0.007936329103087052,-1,-1,-0.007936329103087052,-0.007936329103087052,0.404326599431393,0.368590645195147,-0.10175020623149547,0.004781888798155272
2016-10-03,-0.11479058265686035,0.04,2161.2,-0.0032659915807079186,1,1,-0.0032659915807079186,-0.0032659915807079186,0.4010606078506851,0.3653246536144391,-0.1050161978122034,-0.0032659915807079186
2016-10-04,-0.11557604372501373,-0.041666666666666664,2150.49,-0.004967899838307758,-1,1,0.004967899838307758,-0.004967899838307758,0.39609270801237734,0.37029255345274686,-0.10998409765051115,-0.0029728265974274665
2016-10-06,-0.1843728870153427,-0.08333333333333333,2160.77,0.004768916503662435,-1,-1,-0.004768916503662435,-0.004768916503662435,0.4008616245160398,0.3655236369490844,-0.11475301415417358,0.0028686136425940937
2016-10-07,-0.5443238615989685,0.0,2153.74,-0.0032587738683275704,-1,-1,0.0032587738683275704,0.0032587738683275704,0.3976028506477122,0.368782410817412,-0.11149424028584601,-0.001951861616561136
2016-10-10,0.0,0.0,2163.66,0.0045953664043352545,-1,-1,-0.0045953664043352545,-0.0045953664043352545,0.4021982170520475,0.3641870444130767,-0.11608960669018126,0.0027639649887209786
2016-10-11,-0.1536497116088867,-0.01333333333333333,2136.73,-0.01252460917831065,-1,-1,0.01252460917831065,0.01252460917831065,0.38967360787373684,0.37671165359138736,-0.10356499751187061,-0.007464316862613643
2016-10-12,0.6381466388702393,0.0,2139.18,0.0011459550215575632,-1,-1,-0.0011459550215575632,-0.0011459550215575632,0.3908195628952944,0.3755656985698298,-0.10471095253342817,0.0006879930484485947
2016-10-13,0.0,0.0,2132.55,-0.003104131264702985,1,-1,-0.003104131264702985,0.003104131264702985,0.3877154316305914,0.3724615673051268,-0.10160682126872518,-0.003104131264702985
2016-10-14,-0.32456958293914795,0.0,2132.98,0.00020161621250175643,-1,-1,-0.00020161621250175643,-0.00020161621250175643,0.38791704784309317,0.37225995109262505,-0.10180843748122693,0.00012098273416323752
2016-10-17,0.0,0.0,2126.5,-0.003042627268630379,-1,-1,0.003042627268630379,0.003042627268630379,0.3848744205744628,0.3753025783612554,-0.09876581021259656,-0.0018226103295730285
2016-10-18,-0.32651448249816895,0.0,2139.6,0.006141459963406811,-1,-1,-0.006141459963406811,-0.006141459963406811,0.3910158805378696,0.3691611183978486,-0.10490727017600338,0.003696915944063381
2016-10-19,0.0,0.0,2144.29,0.002189599580657028,-1,-1,-0.002189599580657028,-0.002189599580657028,0.39320548011852663,0.3669715188171916,-0.1070968697566604,0.0013152925956115048
2016-10-20,-0.08412215539387294,0.028571428571428574,2141.34,-0.0013766939590792353,-1,-1,0.0013766939590792353,0.0013766939590792353,0.3918287861594474,0.36834821277627083,-0.10572017579758117,-0.0008254095498487614
2016-10-21,-0.3305661678314209,-0.05,2141.16,-8.406304733510687e-05,-1,1,8.406304733510687e-05,-8.406304733510687e-05,0.3917447231121123,0.36843227582360594,-0.10580423884491627,-5.0435567014321394e-05
2016-10-24,0.0,0.0,2151.33,0.0047385172845472385,-1,-1,-0.0047385172845472385,-0.0047385172845472385,0.3964832403966595,0.3636937585390587,-0.11054275612946352,0.002850281888919526
2016-10-25,0.0,0.0,2143.16,-0.003804880140132455,-1,-1,0.003804880140132455,0.003804880140132455,0.392678360256527,0.3674986386791912,-0.10673787598933106,-0.00227828835637124
2016-10-26,-0.08477917909622193,-0.01818181818181818,2139.43,-0.0017419369788728072,-1,-1,0.0017419369788728072,0.0017419369788728072,0.3909364232776542,0.369240575658064,-0.10499593901045826,-0.0010441905205029892
2016-10-27,0.0,0.0,2133.04,-0.002991246171217767,-1,-1,0.002991246171217767,0.002991246171217767,0.38794517710643645,0.3722318218292818,-0.10200469283924049,-0.0017918810593895718
2016-10-28,0.0,0.13888888888888887,2126.41,-0.0031130804936909326,-1,-1,0.0031130804936909326,0.0031130804936909326,0.38483209661274553,0.3753449023229727,-0.09889161234554955,-0.0018647432276473243
2016-10-31,0.0,0.05555555555555555,2126.15,-0.0001222792860412358,-1,1,0.0001222792860412358,-0.0001222792860412358,0.3847098173267043,0.37546718160901393,-0.09901389163159079,-7.336278667912415e-05
2016-11-01,0.0,0.0,2111.72,-0.0068100511662960534,-1,1,0.0068100511662960534,-0.0068100511662960534,0.3778997661604082,0.38227723277531,-0.10582394279788684,-0.004071149689912838
2016-11-02,0.0,0.0,2097.94,-0.00654687039773644,-1,-1,0.00654687039773644,0.00654687039773644,0.3713528957626718,0.38882410317304644,-0.0992770724001504,-0.003914370629324266
2016-11-03,0.1953214406967163,0.0,2088.66,-0.004433198871881832,-1,-1,0.004433198871881832,0.004433198871881832,0.36691969689078996,0.39325730204492826,-0.09484387352826858,-0.0026536191285782143
2016-11-04,-0.6170123474938529,-0.02619047619047619,2085.18,-0.001667529568162566,1,-1,-0.001667529568162566,0.001667529568162566,0.3652521673226274,0.3915897724767657,-0.09317634396010602,-0.001667529568162566
2016-11-07,0.0,0.0,2131.52,0.021980157782961814,-1,-1,-0.021980157782961814,-0.021980157782961814,0.3872323251055892,0.3696096146938039,-0.11515650174306782,0.013341337273371633
2016-11-08,0.0,0.0,2139.56,0.0037648601743320194,-1,-1,-0.0037648601743320194,-0.0037648601743320194,0.3909971852799212,0.36584475451947185,-0.11892136191739984,0.002263445009993104
2016-11-09,0.0024120211601257324,-0.04210758377425044,2163.26,0.011016142751234132,-1,-1,-0.011016142751234132,-0.011016142751234132,0.40201332803115536,0.3548286117682377,-0.12993750466863396,0.0066483483265775585
2016-11-10,0.0,-0.1,2167.48,0.0019488592414451842,1,-1,0.0019488592414451842,-0.0019488592414451842,0.4039621872726005,0.3567774710096829,-0.13188636391007916,0.0019488592414451842
2016-11-11,-0.37430813908576965,-0.07291666666666666,2164.45,-0.001398914799700448,-1,-1,0.001398914799700448,0.001398914799700448,0.4025632724729001,0.3581763858093833,-0.1304874491103787,-0.000838722301350768
2016-11-14,-0.27250269055366516,0.0,2164.2,-0.0001155094545772426,-1,-1,0.0001155094545772426,0.0001155094545772426,0.40244776301832286,0.35829189526396055,-0.13037193965580146,-6.930140297015396e-05
2016-11-15,0.0,0.0,2180.39,0.0074529817276226176,-1,-1,-0.0074529817276226176,-0.0074529817276226176,0.40990074474594546,0.35083891353633795,-0.1378249213834241,0.00448951107924145
2016-11-16,-0.47909000515937805,0.0,2176.94,-0.00158353887400465,-1,-1,0.00158353887400465,0.00158353887400465,0.4083172058719408,0.3524224524103426,-0.13624138250941945,-0.0009493203855872956
